event_id,case_id,event_type,category,customer_id,merchant_id,obligation_id,obligation_type,amount_paise,amount_paid_paise,outstanding_amount_paise,currency,payment_method,bank,failure_reason,root_cause,created_at,hour_of_day,day_of_week,day_of_month,days_overdue,persona,customer_segment,customer_tenure_days,successful_payment_count,failed_payment_count_90d,previous_retry_success,previous_dunning_response,ptp_history_count,fulfilled_ptp_count,partial_payment_count,disputed_payment_count,invoice_count,subscription_count,average_days_late,days_since_last_payment,preferred_payment_hour,preferred_payment_day,channel_preference,last_contact_channel,contact_count_7d,contact_count_30d,sms_open_rate,whatsapp_read_rate,email_open_rate,voice_answer_rate,consent_sms,consent_email,consent_whatsapp,consent_voice,payment_method_changes_90d,device_change_count_30d,gateway_latency_ms,bank_status,is_international,is_anonymous_checkout,mandate_status,link_state,last_webhook_status,conversation_intent_hint,customer_message_sample,event_quality_flag
evt_syn_00934,case_syn_00934,checkout.abandoned,Checkout abandoned,cus_0199,mer_travel_05,obl_syn_00934,payment,750900,0,750900,INR,wallet,HDFC,checkout_abandoned,checkout_abandoned,1787207520,6,3,20,1,P2,startup,409,3,7,0.672,needs_salary_day,4,2,1,2,0,5,4.4,35,23,1,WHATSAPP,VOICE_CALL,3,5,0.392,0.755,0.426,0.156,1,1,1,1,4,1,971,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,"Share a fresh link, I will complete it.",normal
evt_syn_00935,case_syn_00935,checkout.abandoned,Checkout abandoned,cus_0348,mer_edu_03,obl_syn_00935,payment,856900,0,856900,INR,card,Kotak,checkout_abandoned,checkout_abandoned,1787204340,5,3,20,1,P3,enterprise,464,9,11,0.356,avoidant,4,3,1,0,3,3,11.0,34,23,7,SMS,SMS,0,3,0.797,0.41,0.301,0.59,1,1,1,1,3,0,907,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Payment page closed before I got OTP.,normal
evt_syn_00936,case_syn_00936,checkout.abandoned,Checkout abandoned,cus_0195,mer_travel_05,obl_syn_00936,payment,616500,0,616500,INR,netbanking,Federal,checkout_abandoned,checkout_abandoned,1787209320,7,3,20,1,P9,smb,652,18,7,0.404,method_switcher,2,1,1,1,5,3,3.1,46,15,18,PAYMENT_LINK,PAYMENT_LINK,1,7,0.454,0.211,0.194,0.251,1,1,1,1,8,5,1240,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,"Share a fresh link, I will complete it.",normal
evt_syn_00937,case_syn_00937,checkout.abandoned,Checkout abandoned,cus_0168,mer_edu_03,obl_syn_00937,payment,1223600,0,1223600,INR,card,IDFC,checkout_abandoned,checkout_abandoned,1787205240,5,3,20,0,P7,consumer,121,0,2,0.433,whatsapp_responsive,1,0,2,0,2,5,5.4,65,13,15,WHATSAPP,SMS,2,11,0.55,0.74,0.135,0.106,1,1,1,1,1,1,245,normal,0,1,not_applicable,created,valid,REQUEST_PAYMENT_LINK,"Share a fresh link, I will complete it.",normal
evt_syn_00938,case_syn_00938,checkout.abandoned,Checkout abandoned,cus_0207,mer_edu_03,obl_syn_00938,payment,111300,0,111300,INR,card,Yes Bank,checkout_abandoned,checkout_abandoned,1787204760,5,3,20,0,P6,enterprise,1252,16,4,0.467,sms_responsive,2,0,0,0,4,4,2.1,50,16,2,SMS,VOICE_CALL,1,7,0.687,0.4,0.178,0.488,1,1,1,1,3,1,1791,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,"Share a fresh link, I will complete it.",normal
evt_syn_00939,case_syn_00939,checkout.abandoned,Checkout abandoned,cus_0145,mer_saas_02,obl_syn_00939,payment,837900,0,837900,INR,wallet,Yes Bank,checkout_abandoned,checkout_abandoned,1787205840,6,3,20,0,P6,smb,816,15,4,0.703,sms_responsive,0,0,2,1,1,1,2.7,54,8,16,SMS,EMAIL,2,5,0.678,0.111,0.37,0.429,1,1,1,0,2,1,1077,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Payment page closed before I got OTP.,normal
evt_syn_00940,case_syn_00940,checkout.abandoned,Checkout abandoned,cus_0089,mer_edu_03,obl_syn_00940,payment,677500,0,677500,INR,card,Kotak,checkout_abandoned,checkout_abandoned,1787204640,5,3,20,1,P1,smb,662,10,2,0.698,calm,0,0,0,0,5,0,1.7,68,12,4,EMAIL,VOICE_CALL,0,1,0.093,0.161,0.81,0.534,1,1,1,1,4,3,589,normal,0,1,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Payment page closed before I got OTP.,normal
evt_syn_00941,case_syn_00941,checkout.abandoned,Checkout abandoned,cus_0377,mer_health_04,obl_syn_00941,payment,166000,0,166000,INR,netbanking,SBI,checkout_abandoned,checkout_abandoned,1787200860,4,3,20,1,P3,startup,428,10,9,0.124,avoidant,2,2,0,0,5,1,13.2,71,22,17,SMS,PAYMENT_LINK,3,11,0.908,0.386,0.303,0.216,1,1,1,1,2,0,781,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Payment page closed before I got OTP.,normal
evt_syn_00942,case_syn_00942,checkout.abandoned,Checkout abandoned,cus_0056,mer_retail_01,obl_syn_00942,payment,227600,0,227600,INR,upi,Federal,checkout_abandoned,checkout_abandoned,1787205480,5,3,20,0,P1,startup,474,10,2,0.574,calm,1,1,0,0,2,1,2.7,29,20,12,EMAIL,PAYMENT_LINK,3,6,0.541,0.416,0.679,0.705,1,1,1,0,4,0,1739,normal,0,1,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Payment page closed before I got OTP.,normal
evt_syn_00943,case_syn_00943,checkout.abandoned,Checkout abandoned,cus_0418,mer_travel_05,obl_syn_00943,payment,958100,0,958100,USD,card,HDFC,checkout_abandoned,checkout_abandoned,1787197320,3,3,20,1,P6,smb,341,0,2,0.775,sms_responsive,1,0,1,0,2,3,3.7,17,19,14,SMS,VOICE_CALL,1,6,0.695,0.166,0.139,0.102,1,1,1,0,2,3,310,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Payment page closed before I got OTP.,normal
evt_syn_00944,case_syn_00944,checkout.abandoned,Checkout abandoned,cus_0266,mer_health_04,obl_syn_00944,payment,882300,0,882300,INR,upi,Kotak,checkout_abandoned,checkout_abandoned,1787197920,3,3,20,0,P9,enterprise,522,19,6,0.506,method_switcher,1,1,0,0,3,3,3.4,58,10,28,PAYMENT_LINK,VOICE_CALL,3,5,0.494,0.536,0.377,0.608,1,1,1,1,11,6,1655,normal,0,1,not_applicable,created,valid,REQUEST_PAYMENT_LINK,"Share a fresh link, I will complete it.",normal
evt_syn_00945,case_syn_00945,checkout.abandoned,Checkout abandoned,cus_0127,mer_edu_03,obl_syn_00945,payment,316400,0,316400,INR,wallet,HDFC,checkout_abandoned,checkout_abandoned,1787202360,5,3,20,1,P2,consumer,1073,19,5,0.444,needs_salary_day,3,2,1,0,6,3,4.5,72,22,4,WHATSAPP,EMAIL,0,4,0.555,0.907,0.182,0.403,1,1,1,1,0,0,1298,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Payment page closed before I got OTP.,normal
evt_syn_00946,case_syn_00946,checkout.abandoned,Checkout abandoned,cus_0137,mer_travel_05,obl_syn_00946,payment,1167100,0,1167100,INR,netbanking,IDFC,checkout_abandoned,checkout_abandoned,1787197680,3,3,20,0,P9,smb,784,13,10,0.348,method_switcher,0,0,2,0,3,1,6.7,17,14,4,PAYMENT_LINK,EMAIL,2,10,0.336,0.443,0.483,0.657,1,1,1,1,8,6,558,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Payment page closed before I got OTP.,normal
evt_syn_00947,case_syn_00947,checkout.abandoned,Checkout abandoned,cus_0038,mer_retail_01,obl_syn_00947,payment,1079400,0,1079400,INR,wallet,Yes Bank,checkout_abandoned,checkout_abandoned,1787196660,3,3,20,1,P3,enterprise,748,21,13,0.174,avoidant,7,4,0,0,2,3,19.4,10,23,26,SMS,WHATSAPP,2,11,0.847,0.396,0.443,0.48,1,1,1,1,4,2,1520,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Payment page closed before I got OTP.,normal
evt_syn_00948,case_syn_00948,checkout.abandoned,Checkout abandoned,cus_0211,mer_edu_03,obl_syn_00948,payment,776200,0,776200,INR,wallet,Kotak,checkout_abandoned,checkout_abandoned,1787192820,2,3,20,1,P7,smb,339,1,2,0.633,whatsapp_responsive,1,1,1,0,1,2,6.1,50,14,25,WHATSAPP,WHATSAPP,0,5,0.413,0.831,0.428,0.299,1,1,1,1,0,1,1285,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Payment page closed before I got OTP.,normal
evt_syn_00949,case_syn_00949,checkout.abandoned,Checkout abandoned,cus_0383,mer_retail_01,obl_syn_00949,payment,1035800,0,1035800,INR,upi,Axis,checkout_abandoned,checkout_abandoned,1787191260,2,3,20,1,P8,smb,1057,19,9,0.557,voice_averse,0,0,2,0,0,1,5.4,7,17,2,SMS,VOICE_CALL,3,11,0.857,0.245,0.261,0.02,1,1,1,0,3,2,175,normal,0,1,not_applicable,created,valid,REQUEST_PAYMENT_LINK,"Share a fresh link, I will complete it.",normal
evt_syn_00950,case_syn_00950,checkout.abandoned,Checkout abandoned,cus_0386,mer_retail_01,obl_syn_00950,payment,1263000,0,1263000,INR,wallet,Axis,checkout_abandoned,checkout_abandoned,1787194200,2,3,20,0,P6,consumer,715,13,1,0.428,sms_responsive,2,2,0,0,3,1,7.8,8,20,2,SMS,PAYMENT_LINK,0,8,0.743,0.324,0.475,0.634,1,1,1,1,2,0,1359,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Payment page closed before I got OTP.,normal
evt_syn_00951,case_syn_00951,checkout.abandoned,Checkout abandoned,cus_0250,mer_retail_01,obl_syn_00951,payment,126300,0,126300,USD,wallet,IDFC,checkout_abandoned,checkout_abandoned,1787190120,1,3,20,0,P2,consumer,359,6,3,0.405,needs_salary_day,1,0,2,0,3,3,2.2,58,21,24,WHATSAPP,PAYMENT_LINK,1,11,0.433,0.823,0.184,0.638,1,1,1,1,4,1,221,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,"Share a fresh link, I will complete it.",normal
evt_syn_00952,case_syn_00952,checkout.abandoned,Checkout abandoned,cus_0202,mer_travel_05,obl_syn_00952,payment,1247400,0,1247400,INR,wallet,SBI,checkout_abandoned,checkout_abandoned,1787193360,2,3,20,0,P7,startup,1012,17,2,0.778,whatsapp_responsive,1,0,0,1,1,4,4.0,27,12,28,WHATSAPP,WHATSAPP,1,9,0.084,0.939,0.107,0.631,1,1,1,1,3,1,243,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,"Share a fresh link, I will complete it.",normal
evt_syn_00953,case_syn_00953,checkout.abandoned,Checkout abandoned,cus_0321,mer_health_04,obl_syn_00953,payment,142700,0,142700,INR,card,HDFC,checkout_abandoned,checkout_abandoned,1787188500,1,3,20,1,P6,enterprise,188,0,3,0.446,sms_responsive,2,1,1,1,1,5,4.5,17,15,23,SMS,WHATSAPP,0,6,0.768,0.434,0.226,0.382,1,1,1,1,1,1,1234,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Payment page closed before I got OTP.,normal
evt_syn_00954,case_syn_00954,checkout.abandoned,Checkout abandoned,cus_0170,mer_edu_03,obl_syn_00954,payment,1355800,0,1355800,INR,upi,Yes Bank,checkout_abandoned,checkout_abandoned,1787192880,2,3,20,0,P2,smb,908,18,7,0.333,needs_salary_day,3,0,2,0,6,5,3.1,52,19,19,WHATSAPP,PAYMENT_LINK,1,8,0.373,0.757,0.512,0.618,1,1,1,1,1,2,87,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Payment page closed before I got OTP.,normal
evt_syn_00955,case_syn_00955,checkout.abandoned,Checkout abandoned,cus_0073,mer_saas_02,obl_syn_00955,payment,67000,0,67000,INR,netbanking,Yes Bank,checkout_abandoned,checkout_abandoned,1787189820,1,3,20,0,P7,enterprise,1092,26,5,0.555,whatsapp_responsive,0,0,2,0,3,5,7.6,26,21,23,WHATSAPP,VOICE_CALL,3,8,0.152,0.852,0.499,0.226,1,1,1,1,2,3,1580,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,"Share a fresh link, I will complete it.",normal
evt_syn_00956,case_syn_00956,checkout.abandoned,Checkout abandoned,cus_0353,mer_retail_01,obl_syn_00956,payment,879500,0,879500,INR,card,Kotak,checkout_abandoned,checkout_abandoned,1787183160,23,2,19,0,P6,consumer,576,14,4,0.553,sms_responsive,0,0,2,0,4,2,6.3,67,10,21,SMS,EMAIL,1,4,0.661,0.116,0.115,0.361,1,1,1,1,3,0,1231,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,"Share a fresh link, I will complete it.",normal
evt_syn_00957,case_syn_00957,checkout.abandoned,Checkout abandoned,cus_0302,mer_edu_03,obl_syn_00957,payment,522200,0,522200,INR,upi,SBI,checkout_abandoned,checkout_abandoned,1787188260,1,3,20,1,P6,smb,1066,12,2,0.561,sms_responsive,0,0,0,0,1,5,1.0,10,8,17,SMS,PAYMENT_LINK,3,3,0.647,0.545,0.394,0.44,1,1,1,1,4,3,1209,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,"Share a fresh link, I will complete it.",normal
evt_syn_00958,case_syn_00958,checkout.abandoned,Checkout abandoned,cus_0230,mer_retail_01,obl_syn_00958,payment,1190900,0,1190900,INR,card,Kotak,checkout_abandoned,checkout_abandoned,1787182500,23,2,19,1,P6,smb,133,1,5,0.589,sms_responsive,3,1,1,0,3,5,1.8,68,14,17,SMS,SMS,1,9,0.703,0.444,0.259,0.397,1,1,1,0,1,3,1386,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,"Share a fresh link, I will complete it.",normal
evt_syn_00959,case_syn_00959,checkout.abandoned,Checkout abandoned,cus_0046,mer_travel_05,obl_syn_00959,payment,859700,0,859700,INR,card,ICICI,checkout_abandoned,checkout_abandoned,1787188320,1,3,20,1,P6,enterprise,146,3,6,0.387,sms_responsive,0,0,2,0,2,5,2.4,78,11,27,SMS,EMAIL,0,8,0.886,0.469,0.307,0.604,1,1,1,1,1,1,484,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Payment page closed before I got OTP.,normal
evt_syn_00960,case_syn_00960,checkout.abandoned,Checkout abandoned,cus_0050,mer_saas_02,obl_syn_00960,payment,64300,0,64300,INR,card,Kotak,checkout_abandoned,checkout_abandoned,1787187420,0,3,20,0,P9,startup,519,19,3,0.257,method_switcher,1,1,0,0,1,1,7.3,19,19,22,PAYMENT_LINK,PAYMENT_LINK,2,2,0.346,0.516,0.242,0.317,1,1,1,1,8,4,1718,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,"Share a fresh link, I will complete it.",normal
evt_syn_00961,case_syn_00961,checkout.abandoned,Checkout abandoned,cus_0279,mer_edu_03,obl_syn_00961,payment,82100,0,82100,INR,netbanking,Yes Bank,checkout_abandoned,checkout_abandoned,1787185380,0,3,20,0,P9,consumer,781,18,4,0.462,method_switcher,2,0,2,0,5,2,4.8,23,15,8,PAYMENT_LINK,SMS,0,3,0.288,0.084,0.432,0.257,1,1,1,1,6,8,123,normal,0,1,not_applicable,created,valid,REQUEST_PAYMENT_LINK,"Share a fresh link, I will complete it.",normal
evt_syn_00962,case_syn_00962,checkout.abandoned,Checkout abandoned,cus_0099,mer_retail_01,obl_syn_00962,payment,712400,0,712400,INR,upi,HDFC,checkout_abandoned,checkout_abandoned,1787184900,0,3,20,0,P1,consumer,675,18,2,0.75,calm,0,0,2,0,1,3,1.7,33,16,27,EMAIL,VOICE_CALL,1,12,0.1,0.533,0.952,0.683,1,1,1,1,2,1,960,normal,0,1,not_applicable,created,valid,REQUEST_PAYMENT_LINK,"Share a fresh link, I will complete it.",normal
evt_syn_00963,case_syn_00963,checkout.abandoned,Checkout abandoned,cus_0307,mer_retail_01,obl_syn_00963,payment,394400,0,394400,INR,upi,IDFC,checkout_abandoned,checkout_abandoned,1787182800,23,2,19,0,P9,startup,698,14,8,0.353,method_switcher,2,1,1,0,4,5,11.5,73,14,18,PAYMENT_LINK,SMS,2,10,0.301,0.451,0.182,0.349,1,1,1,1,9,3,1413,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,"Share a fresh link, I will complete it.",normal
evt_syn_00964,case_syn_00964,checkout.abandoned,Checkout abandoned,cus_0282,mer_travel_05,obl_syn_00964,payment,157400,0,157400,INR,wallet,Kotak,checkout_abandoned,checkout_abandoned,1787178240,22,2,19,1,P1,consumer,902,12,0,0.688,calm,0,0,1,0,5,3,2.4,17,18,7,EMAIL,SMS,1,11,0.403,0.423,0.725,0.675,1,1,1,0,0,3,1190,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,"Share a fresh link, I will complete it.",normal
evt_syn_00965,case_syn_00965,checkout.abandoned,Checkout abandoned,cus_0184,mer_saas_02,obl_syn_00965,payment,857800,0,857800,INR,upi,Federal,checkout_abandoned,checkout_abandoned,1787182380,23,2,19,1,P9,consumer,427,3,12,0.301,method_switcher,0,0,2,0,3,1,8.7,65,20,19,PAYMENT_LINK,WHATSAPP,3,6,0.323,0.495,0.428,0.335,1,1,1,0,4,6,140,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Payment page closed before I got OTP.,normal
evt_syn_00966,case_syn_00966,checkout.abandoned,Checkout abandoned,cus_0119,mer_saas_02,obl_syn_00966,payment,484800,0,484800,INR,wallet,IDFC,checkout_abandoned,checkout_abandoned,1787174520,21,2,19,0,P3,startup,169,0,11,0.156,avoidant,5,1,0,0,3,3,22.8,90,21,3,SMS,WHATSAPP,0,5,0.84,0.191,0.532,0.634,1,1,1,1,0,1,1042,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,"Share a fresh link, I will complete it.",normal
evt_syn_00967,case_syn_00967,checkout.abandoned,Checkout abandoned,cus_0309,mer_travel_05,obl_syn_00967,payment,988000,0,988000,INR,wallet,Yes Bank,checkout_abandoned,checkout_abandoned,1787176740,21,2,19,0,P9,consumer,991,16,4,0.413,method_switcher,0,0,1,0,5,3,11.7,79,11,11,PAYMENT_LINK,VOICE_CALL,3,11,0.478,0.508,0.455,0.475,1,1,1,0,6,3,958,normal,0,1,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Payment page closed before I got OTP.,normal
evt_syn_00968,case_syn_00968,checkout.abandoned,Checkout abandoned,cus_0161,mer_health_04,obl_syn_00968,payment,438300,0,438300,INR,netbanking,Yes Bank,checkout_abandoned,checkout_abandoned,1787169720,20,2,19,0,P6,smb,949,22,2,0.424,sms_responsive,0,0,1,0,1,4,5.3,47,20,1,SMS,EMAIL,0,6,0.956,0.573,0.335,0.676,1,1,1,1,2,3,1002,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Payment page closed before I got OTP.,normal
evt_syn_00969,case_syn_00969,checkout.abandoned,Checkout abandoned,cus_0391,mer_edu_03,obl_syn_00969,payment,840600,0,840600,INR,netbanking,Axis,checkout_abandoned,checkout_abandoned,1787170680,20,2,19,1,P1,consumer,1378,22,3,0.741,calm,0,0,1,0,3,1,2.9,77,17,6,EMAIL,VOICE_CALL,1,6,0.406,0.357,0.929,0.642,1,1,1,1,4,0,1263,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,"Share a fresh link, I will complete it.",normal
evt_syn_00970,case_syn_00970,checkout.abandoned,Checkout abandoned,cus_0224,mer_health_04,obl_syn_00970,payment,144300,0,144300,INR,netbanking,Axis,checkout_abandoned,checkout_abandoned,1787168880,19,2,19,1,P2,consumer,1593,23,3,0.59,needs_salary_day,5,2,0,0,1,5,3.3,75,22,8,WHATSAPP,VOICE_CALL,1,3,0.563,0.811,0.089,0.486,1,1,1,1,3,0,1571,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Payment page closed before I got OTP.,normal
evt_syn_00971,case_syn_00971,checkout.abandoned,Checkout abandoned,cus_0276,mer_retail_01,obl_syn_00971,payment,85300,0,85300,INR,netbanking,ICICI,checkout_abandoned,checkout_abandoned,1787168460,19,2,19,1,P8,consumer,1189,21,6,0.438,voice_averse,0,0,0,2,5,3,6.8,33,19,6,SMS,VOICE_CALL,0,8,0.822,0.316,0.522,0.02,1,1,1,0,1,0,472,normal,0,1,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Payment page closed before I got OTP.,normal
evt_syn_00972,case_syn_00972,checkout.abandoned,Checkout abandoned,cus_0176,mer_edu_03,obl_syn_00972,payment,733900,0,733900,INR,wallet,Axis,checkout_abandoned,checkout_abandoned,1787167560,19,2,19,1,P2,consumer,1508,24,8,0.423,needs_salary_day,1,1,1,0,1,5,3.2,42,20,9,WHATSAPP,EMAIL,2,5,0.172,0.714,0.341,0.483,1,1,1,1,3,0,342,normal,0,1,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Payment page closed before I got OTP.,normal
evt_syn_00973,case_syn_00973,checkout.abandoned,Checkout abandoned,cus_0343,mer_edu_03,obl_syn_00973,payment,1104700,0,1104700,INR,wallet,Federal,checkout_abandoned,checkout_abandoned,1787167140,19,2,19,0,P6,enterprise,626,6,0,0.595,sms_responsive,0,0,0,1,5,4,6.3,61,9,15,SMS,WHATSAPP,0,9,0.803,0.41,0.248,0.133,1,1,1,0,3,0,388,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Payment page closed before I got OTP.,normal
evt_syn_00974,case_syn_00974,checkout.abandoned,Checkout abandoned,cus_0074,mer_saas_02,obl_syn_00974,payment,1117300,0,1117300,INR,netbanking,Yes Bank,checkout_abandoned,checkout_abandoned,1787164800,18,2,19,1,P7,smb,988,18,4,0.45,whatsapp_responsive,1,1,2,0,2,4,5.1,15,11,8,WHATSAPP,SMS,1,4,0.119,0.789,0.226,0.551,1,1,1,1,0,2,1674,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Payment page closed before I got OTP.,normal
evt_syn_00975,case_syn_00975,checkout.abandoned,Checkout abandoned,cus_0014,mer_edu_03,obl_syn_00975,payment,593500,0,593500,INR,wallet,Kotak,checkout_abandoned,checkout_abandoned,1787166720,19,2,19,0,P7,smb,1349,21,0,0.444,whatsapp_responsive,1,1,2,1,1,4,6.6,72,13,18,WHATSAPP,EMAIL,1,1,0.508,0.905,0.371,0.153,1,1,1,1,4,3,1066,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Payment page closed before I got OTP.,normal
evt_syn_00976,case_syn_00976,checkout.abandoned,Checkout abandoned,cus_0401,mer_travel_05,obl_syn_00976,payment,1041900,0,1041900,INR,netbanking,ICICI,checkout_abandoned,checkout_abandoned,1787165340,18,2,19,1,P6,smb,976,17,2,0.619,sms_responsive,1,1,0,0,5,1,3.7,49,18,8,SMS,EMAIL,2,12,0.712,0.353,0.334,0.633,1,1,1,1,4,0,1210,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,"Share a fresh link, I will complete it.",normal
evt_syn_00977,case_syn_00977,checkout.abandoned,Checkout abandoned,cus_0041,mer_edu_03,obl_syn_00977,payment,339500,0,339500,INR,netbanking,Yes Bank,checkout_abandoned,checkout_abandoned,1787167140,19,2,19,0,P9,startup,407,8,4,0.573,method_switcher,0,0,0,0,0,4,12.0,18,20,1,PAYMENT_LINK,PAYMENT_LINK,1,9,0.414,0.263,0.54,0.376,1,1,1,1,11,4,746,normal,0,1,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Payment page closed before I got OTP.,normal
evt_syn_00978,case_syn_00978,checkout.abandoned,Checkout abandoned,cus_0286,mer_travel_05,obl_syn_00978,payment,327300,0,327300,INR,wallet,Federal,checkout_abandoned,checkout_abandoned,1787158980,17,2,19,1,P1,smb,1390,17,1,0.745,calm,1,1,2,0,2,2,1.2,82,17,7,EMAIL,EMAIL,3,4,0.23,0.529,0.835,0.218,1,1,1,1,1,3,1767,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,"Share a fresh link, I will complete it.",normal
evt_syn_00979,case_syn_00979,checkout.abandoned,Checkout abandoned,cus_0228,mer_saas_02,obl_syn_00979,payment,486400,0,486400,INR,upi,Yes Bank,checkout_abandoned,checkout_abandoned,1787160960,17,2,19,0,P7,smb,1023,25,3,0.596,whatsapp_responsive,0,0,2,0,1,2,4.2,22,18,24,WHATSAPP,EMAIL,3,7,0.073,0.847,0.385,0.501,1,1,1,1,2,1,1583,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Payment page closed before I got OTP.,normal
evt_syn_00980,case_syn_00980,checkout.abandoned,Checkout abandoned,cus_0185,mer_edu_03,obl_syn_00980,payment,1337700,0,1337700,INR,netbanking,HDFC,checkout_abandoned,checkout_abandoned,1787165040,18,2,19,1,P9,smb,805,12,7,0.526,method_switcher,1,0,1,2,4,3,4.5,83,15,25,PAYMENT_LINK,EMAIL,0,9,0.42,0.262,0.528,0.621,1,1,1,1,7,3,1272,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Payment page closed before I got OTP.,normal
evt_syn_00981,case_syn_00981,checkout.abandoned,Checkout abandoned,cus_0373,mer_health_04,obl_syn_00981,payment,1345100,0,1345100,INR,card,Federal,checkout_abandoned,checkout_abandoned,1787161740,17,2,19,1,P1,consumer,1226,22,3,0.839,calm,1,0,1,1,4,3,0.4,5,15,13,EMAIL,EMAIL,1,11,0.099,0.482,0.666,0.69,1,1,1,1,2,0,843,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Payment page closed before I got OTP.,normal
evt_syn_00982,case_syn_00982,checkout.abandoned,Checkout abandoned,cus_0302,mer_saas_02,obl_syn_00982,payment,189600,0,189600,INR,netbanking,IDFC,checkout_abandoned,checkout_abandoned,1787159340,17,2,19,1,P6,smb,1066,12,2,0.561,sms_responsive,0,0,0,0,1,5,1.0,10,8,17,SMS,PAYMENT_LINK,3,3,0.647,0.545,0.394,0.44,1,1,1,1,4,3,869,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,"Share a fresh link, I will complete it.",normal
evt_syn_00983,case_syn_00983,checkout.abandoned,Checkout abandoned,cus_0316,mer_saas_02,obl_syn_00983,payment,1375400,0,1375400,INR,upi,ICICI,checkout_abandoned,checkout_abandoned,1787156580,16,2,19,1,P7,startup,1268,17,4,0.435,whatsapp_responsive,0,0,2,0,2,3,5.6,84,18,14,WHATSAPP,WHATSAPP,1,2,0.096,0.623,0.29,0.439,1,1,1,1,4,0,1552,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Payment page closed before I got OTP.,normal
evt_syn_00984,case_syn_00984,checkout.abandoned,Checkout abandoned,cus_0217,mer_saas_02,obl_syn_00984,payment,55200,0,55200,INR,upi,Yes Bank,checkout_abandoned,checkout_abandoned,1787162280,17,2,19,1,P1,smb,2362,36,4,0.895,calm,3,2,0,0,0,1,1.1,57,14,20,EMAIL,VOICE_CALL,2,5,0.072,0.117,0.869,0.12,1,1,1,1,0,2,1068,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Payment page closed before I got OTP.,normal
evt_syn_00985,case_syn_00985,checkout.abandoned,Checkout abandoned,cus_0134,mer_saas_02,obl_syn_00985,payment,60500,0,60500,INR,upi,SBI,checkout_abandoned,checkout_abandoned,1787161860,17,2,19,1,P5,enterprise,500,14,6,0.194,disputes_often,4,1,1,4,6,1,8.7,44,12,1,EMAIL,WHATSAPP,2,4,0.145,0.292,0.805,0.283,1,1,1,1,4,1,425,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Payment page closed before I got OTP.,normal
